i,j,sponsor,cosponsor,sponsor_id,cosponsor_id,count
87,92,MB(MT-D),JK(MA-D),14203,14920,5
87,93,MB(MT-D),PL(VT-D),14203,14307,0
87,94,MB(MT-D),JR(WV-D),14203,14922,27
87,95,MB(MT-D),BF(TN-R),14203,49502,0
87,96,MB(MT-D),MM(KY-R),14203,14921,0
87,97,MB(MT-D),TD(SD-D),14203,14617,20
87,98,MB(MT-D),HR(NV-D),14203,15054,0
87,99,MB(MT-D),DI(HI-D),14203,4812,2
87,100,MB(MT-D),JR(RI-D),14203,29142,0
88,1,JB(LA-D),DA(HI-D),13056,14400,0
88,2,JB(LA-D),LA(TN-R),13056,40304,0
88,3,JB(LA-D),AA(CO-R),13056,29108,0
88,4,JB(LA-D),GA(VA-R),13056,29148,10
88,5,JB(LA-D),EB(IN-D),13056,49901,0
88,6,JB(LA-D),JB(DE-D),13056,14101,0
88,7,JB(LA-D),JB(NM-D),13056,14912,7
88,8,JB(LA-D),CB(MO-R),13056,15501,0
88,9,JB(LA-D),BB(CA-D),13056,15011,0
88,10,JB(LA-D),SB(KS-R),13056,29523,0
88,11,JB(LA-D),JB(KY-R),13056,15406,2
88,12,JB(LA-D),CB(MT-R),13056,15701,0
88,13,JB(LA-D),RB(WV-D),13056,1366,0
88,14,JB(LA-D),MC(WA-D),13056,39310,0
88,15,JB(LA-D),TC(DE-D),13056,15015,0
88,16,JB(LA-D),LC(RI-R),13056,49905,2
88,17,JB(LA-D),SC(GA-R),13056,29512,0
88,18,JB(LA-D),HC(NY-D),13056,40105,2
88,19,JB(LA-D),TC(MS-R),13056,14009,0
88,20,JB(LA-D),NC(MN-R),13056,40302,0
88,21,JB(LA-D),SC(ME-R),13056,49703,0
88,22,JB(LA-D),KC(ND-D),13056,15502,0
88,23,JB(LA-D),JC(TX-R),13056,40305,0
88,24,JB(LA-D),JC(NJ-D),13056,40104,0
88,25,JB(LA-D),MC(ID-R),13056,29345,2
88,26,JB(LA-D),MD(MN-D),13056,40101,0
88,27,JB(LA-D),MD(OH-R),13056,15020,0
88,28,JB(LA-D),ED(NC-R),13056,40303,0
88,29,JB(LA-D),PD(NM-R),13056,14103,0
88,30,JB(LA-D),BD(ND-D),13056,14812,5
88,31,JB(LA-D),RD(IL-D),13056,15021,0
88,32,JB(LA-D),JE(NC-D),13056,49902,0
88,33,JB(LA-D),JE(NV-R),13056,29537,2
88,34,JB(LA-D),ME(WY-R),13056,49706,0
88,35,JB(LA-D),RF(WI-D),13056,49309,0
88,36,JB(LA-D),DF(CA-D),13056,49300,0
88,37,JB(LA-D),PF(IL-R),13056,49900,0
88,38,JB(LA-D),LG(SC-R),13056,29566,0
88,39,JB(LA-D),CG(IA-R),13056,14226,0
88,40,JB(LA-D),CH(NE-R),13056,49704,0
88,41,JB(LA-D),TH(IA-D),13056,14230,5
88,42,JB(LA-D),OH(UT-R),13056,14503,5
88,43,JB(LA-D),KH(TX-R),13056,49306,0
88,44,JB(LA-D),JI(OK-R),13056,15424,0
88,45,JB(LA-D),JJ(VT-I),13056,94240,5
88,46,JB(LA-D),TJ(SD-D),13056,15425,5
88,47,JB(LA-D),EK(MA-D),13056,10808,0
88,48,JB(LA-D),HK(WI-D),13056,15703,0
88,49,JB(LA-D),JK(AZ-R),13056,15429,0
88,50,JB(LA-D),ML(LA-D),13056,49702,22
88,51,JB(LA-D),FL(NJ-D),13056,14914,0
88,52,JB(LA-D),CL(MI-D),13056,14709,0
88,53,JB(LA-D),JL(CT-D),13056,15704,2
88,54,JB(LA-D),BL(AR-D),13056,29305,10
88,55,JB(LA-D),TL(MS-R),13056,14031,10
88,56,JB(LA-D),JM(AZ-R),13056,15039,0
88,57,JB(LA-D),BM(MD-D),13056,14440,0
88,58,JB(LA-D),ZM(GA-D),13056,49904,2
88,59,JB(LA-D),LM(AK-R),13056,40300,0
88,60,JB(LA-D),PM(WA-D),13056,49308,0
88,61,JB(LA-D),BN(FL-D),13056,14651,0
88,62,JB(LA-D),EN(NE-D),13056,40103,0
88,63,JB(LA-D),DN(OK-R),13056,14908,2
88,64,JB(LA-D),MP(AR-D),13056,40301,0
88,65,JB(LA-D),PR(KS-R),13056,14852,5
88,66,JB(LA-D),RS(PA-R),13056,29141,5
88,67,JB(LA-D),PS(MD-D),13056,13039,0
88,68,JB(LA-D),CS(NY-D),13056,14858,0
88,69,JB(LA-D),JS(AL-R),13056,49700,0
88,70,JB(LA-D),RS(AL-R),13056,94659,0
88,71,JB(LA-D),GS(OR-R),13056,49705,0
88,72,JB(LA-D),OS(ME-R),13056,14661,0
88,73,JB(LA-D),DS(MI-D),13056,29732,0
88,74,JB(LA-D),TS(AK-R),13056,12109,0
88,75,JB(LA-D),JS(NH-R),13056,29740,0
88,76,JB(LA-D),JT(MO-R),13056,29369,0
88,77,JB(LA-D),CT(WY-R),13056,15633,0
88,78,JB(LA-D),JW(VA-R),13056,14712,5
88,79,JB(LA-D),RW(OR-D),13056,14871,0
88,80,JB(LA-D),RB(UT-R),13056,49307,0
88,81,JB(LA-D),BC(CO-R),13056,95407,0
88,82,JB(LA-D),LC(ID-R),13056,14809,0
88,83,JB(LA-D),JG(NH-R),13056,14826,0
88,84,JB(LA-D),RL(IN-R),13056,14506,0
88,85,JB(LA-D),AS(PA-R),13056,14910,5
88,86,JB(LA-D),GV(OH-R),13056,49903,0
88,87,JB(LA-D),MB(MT-D),13056,14203,0
88,89,JB(LA-D),CD(CT-D),13056,14213,0
88,90,JB(LA-D),BG(FL-D),13056,15503,2
88,91,JB(LA-D),EH(SC-D),13056,11204,5
88,92,JB(LA-D),JK(MA-D),13056,14920,2
88,93,JB(LA-D),PL(VT-D),13056,14307,5
88,94,JB(LA-D),JR(WV-D),13056,14922,0
88,95,JB(LA-D),BF(TN-R),13056,49502,0
88,96,JB(LA-D),MM(KY-R),13056,14921,0
88,97,JB(LA-D),TD(SD-D),13056,14617,5
88,98,JB(LA-D),HR(NV-D),13056,15054,0
88,99,JB(LA-D),DI(HI-D),13056,4812,0
88,100,JB(LA-D),JR(RI-D),13056,29142,0
89,1,CD(CT-D),DA(HI-D),14213,14400,0
89,2,CD(CT-D),LA(TN-R),14213,40304,0
89,3,CD(CT-D),AA(CO-R),14213,29108,0
89,4,CD(CT-D),GA(VA-R),14213,29148,0
89,5,CD(CT-D),EB(IN-D),14213,49901,0
89,6,CD(CT-D),JB(DE-D),14213,14101,0
89,7,CD(CT-D),JB(NM-D),14213,14912,10
89,8,CD(CT-D),CB(MO-R),14213,15501,5
89,9,CD(CT-D),BB(CA-D),14213,15011,0
89,10,CD(CT-D),SB(KS-R),14213,29523,0
89,11,CD(CT-D),JB(KY-R),14213,15406,5
89,12,CD(CT-D),CB(MT-R),14213,15701,0
89,13,CD(CT-D),RB(WV-D),14213,1366,0
89,14,CD(CT-D),MC(WA-D),14213,39310,0
89,15,CD(CT-D),TC(DE-D),14213,15015,0
89,16,CD(CT-D),LC(RI-R),14213,49905,5
89,17,CD(CT-D),SC(GA-R),14213,29512,0
89,18,CD(CT-D),HC(NY-D),14213,40105,10
89,19,CD(CT-D),TC(MS-R),14213,14009,10
89,20,CD(CT-D),NC(MN-R),14213,40302,5
89,21,CD(CT-D),SC(ME-R),14213,49703,10
89,22,CD(CT-D),KC(ND-D),14213,15502,0
89,23,CD(CT-D),JC(TX-R),14213,40305,0
89,24,CD(CT-D),JC(NJ-D),14213,40104,0
89,25,CD(CT-D),MC(ID-R),14213,29345,0
89,26,CD(CT-D),MD(MN-D),14213,40101,10
89,27,CD(CT-D),MD(OH-R),14213,15020,10
89,28,CD(CT-D),ED(NC-R),14213,40303,5
89,29,CD(CT-D),PD(NM-R),14213,14103,0
89,30,CD(CT-D),BD(ND-D),14213,14812,4
89,31,CD(CT-D),RD(IL-D),14213,15021,35
89,32,CD(CT-D),JE(NC-D),14213,49902,5
89,33,CD(CT-D),JE(NV-R),14213,29537,0
89,34,CD(CT-D),ME(WY-R),14213,49706,0
89,35,CD(CT-D),RF(WI-D),14213,49309,5
89,36,CD(CT-D),DF(CA-D),14213,49300,0
89,37,CD(CT-D),PF(IL-R),14213,49900,0
89,38,CD(CT-D),LG(SC-R),14213,29566,0
89,39,CD(CT-D),CG(IA-R),14213,14226,0
89,40,CD(CT-D),CH(NE-R),14213,49704,0
89,41,CD(CT-D),TH(IA-D),14213,14230,0
89,42,CD(CT-D),OH(UT-R),14213,14503,5
89,43,CD(CT-D),KH(TX-R),14213,49306,0
89,44,CD(CT-D),JI(OK-R),14213,15424,0
89,45,CD(CT-D),JJ(VT-I),14213,94240,5
89,46,CD(CT-D),TJ(SD-D),14213,15425,15
89,47,CD(CT-D),EK(MA-D),14213,10808,30
89,48,CD(CT-D),HK(WI-D),14213,15703,0
89,49,CD(CT-D),JK(AZ-R),14213,15429,0
89,50,CD(CT-D),ML(LA-D),14213,49702,5
89,51,CD(CT-D),FL(NJ-D),14213,14914,15
89,52,CD(CT-D),CL(MI-D),14213,14709,5
89,53,CD(CT-D),JL(CT-D),14213,15704,45
89,54,CD(CT-D),BL(AR-D),14213,29305,0
89,55,CD(CT-D),TL(MS-R),14213,14031,0
89,56,CD(CT-D),JM(AZ-R),14213,15039,5
89,57,CD(CT-D),BM(MD-D),14213,14440,5
89,58,CD(CT-D),ZM(GA-D),14213,49904,0
89,59,CD(CT-D),LM(AK-R),14213,40300,0
89,60,CD(CT-D),PM(WA-D),14213,49308,15
89,61,CD(CT-D),BN(FL-D),14213,14651,0
89,62,CD(CT-D),EN(NE-D),14213,40103,0
89,63,CD(CT-D),DN(OK-R),14213,14908,0
89,64,CD(CT-D),MP(AR-D),14213,40301,0
89,65,CD(CT-D),PR(KS-R),14213,14852,0
89,66,CD(CT-D),RS(PA-R),14213,29141,0
89,67,CD(CT-D),PS(MD-D),14213,13039,10
89,68,CD(CT-D),CS(NY-D),14213,14858,10
89,69,CD(CT-D),JS(AL-R),14213,49700,0
89,70,CD(CT-D),RS(AL-R),14213,94659,0
89,71,CD(CT-D),GS(OR-R),14213,49705,0
89,72,CD(CT-D),OS(ME-R),14213,14661,10
89,73,CD(CT-D),DS(MI-D),14213,29732,5
89,74,CD(CT-D),TS(AK-R),14213,12109,0
89,75,CD(CT-D),JS(NH-R),14213,29740,0
89,76,CD(CT-D),JT(MO-R),14213,29369,0
89,77,CD(CT-D),CT(WY-R),14213,15633,0
89,78,CD(CT-D),JW(VA-R),14213,14712,0
89,79,CD(CT-D),RW(OR-D),14213,14871,5
89,80,CD(CT-D),RB(UT-R),14213,49307,0
89,81,CD(CT-D),BC(CO-R),14213,95407,0
89,82,CD(CT-D),LC(ID-R),14213,14809,0
89,83,CD(CT-D),JG(NH-R),14213,14826,0
89,84,CD(CT-D),RL(IN-R),14213,14506,10
89,85,CD(CT-D),AS(PA-R),14213,14910,5
89,86,CD(CT-D),GV(OH-R),14213,49903,0
89,87,CD(CT-D),MB(MT-D),14213,14203,0
89,88,CD(CT-D),JB(LA-D),14213,13056,0
89,90,CD(CT-D),BG(FL-D),14213,15503,0
89,91,CD(CT-D),EH(SC-D),14213,11204,0
89,92,CD(CT-D),JK(MA-D),14213,14920,5
89,93,CD(CT-D),PL(VT-D),14213,14307,5
89,94,CD(CT-D),JR(WV-D),14213,14922,0
89,95,CD(CT-D),BF(TN-R),14213,49502,0
89,96,CD(CT-D),MM(KY-R),14213,14921,0
89,97,CD(CT-D),TD(SD-D),14213,14617,0
89,98,CD(CT-D),HR(NV-D),14213,15054,0
89,99,CD(CT-D),DI(HI-D),14213,4812,1
89,100,CD(CT-D),JR(RI-D),14213,29142,10
90,1,BG(FL-D),DA(HI-D),15503,14400,5
90,2,BG(FL-D),LA(TN-R),15503,40304,0
90,3,BG(FL-D),AA(CO-R),15503,29108,0
90,4,BG(FL-D),GA(VA-R),15503,29148,0
90,5,BG(FL-D),EB(IN-D),15503,49901,0
90,6,BG(FL-D),JB(DE-D),15503,14101,0
90,7,BG(FL-D),JB(NM-D),15503,14912,0
90,8,BG(FL-D),CB(MO-R),15503,15501,0
90,9,BG(FL-D),BB(CA-D),15503,15011,0
90,10,BG(FL-D),SB(KS-R),15503,29523,0
90,11,BG(FL-D),JB(KY-R),15503,15406,0
90,12,BG(FL-D),CB(MT-R),15503,15701,0
90,13,BG(FL-D),RB(WV-D),15503,1366,0
90,14,BG(FL-D),MC(WA-D),15503,39310,5
90,15,BG(FL-D),TC(DE-D),15503,15015,0
90,16,BG(FL-D),LC(RI-R),15503,49905,0
90,17,BG(FL-D),SC(GA-R),15503,29512,0
90,18,BG(FL-D),HC(NY-D),15503,40105,5
90,19,BG(FL-D),TC(MS-R),15503,14009,0
90,20,BG(FL-D),NC(MN-R),15503,40302,5
90,21,BG(FL-D),SC(ME-R),15503,49703,0
90,22,BG(FL-D),KC(ND-D),15503,15502,0
90,23,BG(FL-D),JC(TX-R),15503,40305,0
90,24,BG(FL-D),JC(NJ-D),15503,40104,5
90,25,BG(FL-D),MC(ID-R),15503,29345,0
90,26,BG(FL-D),MD(MN-D),15503,40101,10
90,27,BG(FL-D),MD(OH-R),15503,15020,5
90,28,BG(FL-D),ED(NC-R),15503,40303,0
90,29,BG(FL-D),PD(NM-R),15503,14103,0
90,30,BG(FL-D),BD(ND-D),15503,14812,0
90,31,BG(FL-D),RD(IL-D),15503,15021,15
90,32,BG(FL-D),JE(NC-D),15503,49902,0
90,33,BG(FL-D),JE(NV-R),15503,29537,5
90,34,BG(FL-D),ME(WY-R),15503,49706,0
90,35,BG(FL-D),RF(WI-D),15503,49309,0
90,36,BG(FL-D),DF(CA-D),15503,49300,5
90,37,BG(FL-D),PF(IL-R),15503,49900,0
90,38,BG(FL-D),LG(SC-R),15503,29566,0
90,39,BG(FL-D),CG(IA-R),15503,14226,0
90,40,BG(FL-D),CH(NE-R),15503,49704,0
90,41,BG(FL-D),TH(IA-D),15503,14230,0
90,42,BG(FL-D),OH(UT-R),15503,14503,5
90,43,BG(FL-D),KH(TX-R),15503,49306,5
90,44,BG(FL-D),JI(OK-R),15503,15424,0
90,45,BG(FL-D),JJ(VT-I),15503,94240,5
90,46,BG(FL-D),TJ(SD-D),15503,15425,5
90,47,BG(FL-D),EK(MA-D),15503,10808,5
90,48,BG(FL-D),HK(WI-D),15503,15703,0
90,49,BG(FL-D),JK(AZ-R),15503,15429,0
90,50,BG(FL-D),ML(LA-D),15503,49702,0
90,51,BG(FL-D),FL(NJ-D),15503,14914,10
90,52,BG(FL-D),CL(MI-D),15503,14709,0
90,53,BG(FL-D),JL(CT-D),15503,15704,0
90,54,BG(FL-D),BL(AR-D),15503,29305,0
90,55,BG(FL-D),TL(MS-R),15503,14031,0
90,56,BG(FL-D),JM(AZ-R),15503,15039,0
90,57,BG(FL-D),BM(MD-D),15503,14440,0
90,58,BG(FL-D),ZM(GA-D),15503,49904,5
90,59,BG(FL-D),LM(AK-R),15503,40300,0
90,60,BG(FL-D),PM(WA-D),15503,49308,15
90,61,BG(FL-D),BN(FL-D),15503,14651,75
90,62,BG(FL-D),EN(NE-D),15503,40103,5
90,63,BG(FL-D),DN(OK-R),15503,14908,0
90,64,BG(FL-D),MP(AR-D),15503,40301,0
90,65,BG(FL-D),PR(KS-R),15503,14852,0
90,66,BG(FL-D),RS(PA-R),15503,29141,0
90,67,BG(FL-D),PS(MD-D),15503,13039,0
90,68,BG(FL-D),CS(NY-D),15503,14858,10
90,69,BG(FL-D),JS(AL-R),15503,49700,5
90,70,BG(FL-D),RS(AL-R),15503,94659,0
90,71,BG(FL-D),GS(OR-R),15503,49705,0
90,72,BG(FL-D),OS(ME-R),15503,14661,5
90,73,BG(FL-D),DS(MI-D),15503,29732,5
90,74,BG(FL-D),TS(AK-R),15503,12109,0
90,75,BG(FL-D),JS(NH-R),15503,29740,0
90,76,BG(FL-D),JT(MO-R),15503,29369,0
90,77,BG(FL-D),CT(WY-R),15503,15633,0
90,78,BG(FL-D),JW(VA-R),15503,14712,0
90,79,BG(FL-D),RW(OR-D),15503,14871,10
90,80,BG(FL-D),RB(UT-R),15503,49307,0
90,81,BG(FL-D),BC(CO-R),15503,95407,0
90,82,BG(FL-D),LC(ID-R),15503,14809,0
90,83,BG(FL-D),JG(NH-R),15503,14826,0
90,84,BG(FL-D),RL(IN-R),15503,14506,0
90,85,BG(FL-D),AS(PA-R),15503,14910,0
90,86,BG(FL-D),GV(OH-R),15503,49903,5
90,87,BG(FL-D),MB(MT-D),15503,14203,0
90,88,BG(FL-D),JB(LA-D),15503,13056,0
90,89,BG(FL-D),CD(CT-D),15503,14213,0
90,91,BG(FL-D),EH(SC-D),15503,11204,5
90,92,BG(FL-D),JK(MA-D),15503,14920,5
90,93,BG(FL-D),PL(VT-D),15503,14307,0
90,94,BG(FL-D),JR(WV-D),15503,14922,25
90,95,BG(FL-D),BF(TN-R),15503,49502,0
90,96,BG(FL-D),MM(KY-R),15503,14921,0
90,97,BG(FL-D),TD(SD-D),15503,14617,0
90,98,BG(FL-D),HR(NV-D),15503,15054,5
90,99,BG(FL-D),DI(HI-D),15503,4812,0
90,100,BG(FL-D),JR(RI-D),15503,29142,0
91,1,EH(SC-D),DA(HI-D),11204,14400,10
91,2,EH(SC-D),LA(TN-R),11204,40304,0
91,3,EH(SC-D),AA(CO-R),11204,29108,0
91,4,EH(SC-D),GA(VA-R),11204,29148,5
91,5,EH(SC-D),EB(IN-D),11204,49901,0
91,6,EH(SC-D),JB(DE-D),11204,14101,0
91,7,EH(SC-D),JB(NM-D),11204,14912,0
91,8,EH(SC-D),CB(MO-R),11204,15501,0
91,9,EH(SC-D),BB(CA-D),11204,15011,10
91,10,EH(SC-D),SB(KS-R),11204,29523,5
91,11,EH(SC-D),JB(KY-R),11204,15406,0
91,12,EH(SC-D),CB(MT-R),11204,15701,0
91,13,EH(SC-D),RB(WV-D),11204,1366,0
91,14,EH(SC-D),MC(WA-D),11204,39310,10
91,15,EH(SC-D),TC(DE-D),11204,15015,10
91,16,EH(SC-D),LC(RI-R),11204,49905,5
91,17,EH(SC-D),SC(GA-R),11204,29512,0
91,18,EH(SC-D),HC(NY-D),11204,40105,2
91,19,EH(SC-D),TC(MS-R),11204,14009,0
91,20,EH(SC-D),NC(MN-R),11204,40302,0
91,21,EH(SC-D),SC(ME-R),11204,49703,0
91,22,EH(SC-D),KC(ND-D),11204,15502,0
91,23,EH(SC-D),JC(TX-R),11204,40305,0
91,24,EH(SC-D),JC(NJ-D),11204,40104,0
91,25,EH(SC-D),MC(ID-R),11204,29345,0
91,26,EH(SC-D),MD(MN-D),11204,40101,0
91,27,EH(SC-D),MD(OH-R),11204,15020,5
91,28,EH(SC-D),ED(NC-R),11204,40303,0
91,29,EH(SC-D),PD(NM-R),11204,14103,0
91,30,EH(SC-D),BD(ND-D),11204,14812,39
91,31,EH(SC-D),RD(IL-D),11204,15021,0
91,32,EH(SC-D),JE(NC-D),11204,49902,2
91,33,EH(SC-D),JE(NV-R),11204,29537,0
91,34,EH(SC-D),ME(WY-R),11204,49706,0
91,35,EH(SC-D),RF(WI-D),11204,49309,2
91,36,EH(SC-D),DF(CA-D),11204,49300,5
91,37,EH(SC-D),PF(IL-R),11204,49900,0
91,38,EH(SC-D),LG(SC-R),11204,29566,17
91,39,EH(SC-D),CG(IA-R),11204,14226,0
91,40,EH(SC-D),CH(NE-R),11204,49704,0
91,41,EH(SC-D),TH(IA-D),11204,14230,0
91,42,EH(SC-D),OH(UT-R),11204,14503,0
91,43,EH(SC-D),KH(TX-R),11204,49306,5
91,44,EH(SC-D),JI(OK-R),11204,15424,0
91,45,EH(SC-D),JJ(VT-I),11204,94240,0
91,46,EH(SC-D),TJ(SD-D),11204,15425,0
91,47,EH(SC-D),EK(MA-D),11204,10808,5
91,48,EH(SC-D),HK(WI-D),11204,15703,0
91,49,EH(SC-D),JK(AZ-R),11204,15429,0
91,50,EH(SC-D),ML(LA-D),11204,49702,0
91,51,EH(SC-D),FL(NJ-D),11204,14914,15
91,52,EH(SC-D),CL(MI-D),11204,14709,5
91,53,EH(SC-D),JL(CT-D),11204,15704,2
91,54,EH(SC-D),BL(AR-D),11204,29305,0
91,55,EH(SC-D),TL(MS-R),11204,14031,0
91,56,EH(SC-D),JM(AZ-R),11204,15039,10
91,57,EH(SC-D),BM(MD-D),11204,14440,0
91,58,EH(SC-D),ZM(GA-D),11204,49904,0
91,59,EH(SC-D),LM(AK-R),11204,40300,0
91,60,EH(SC-D),PM(WA-D),11204,49308,5
91,61,EH(SC-D),BN(FL-D),11204,14651,10
91,62,EH(SC-D),EN(NE-D),11204,40103,0
91,63,EH(SC-D),DN(OK-R),11204,14908,0
91,64,EH(SC-D),MP(AR-D),11204,40301,0
91,65,EH(SC-D),PR(KS-R),11204,14852,0
91,66,EH(SC-D),RS(PA-R),11204,29141,0
91,67,EH(SC-D),PS(MD-D),11204,13039,0
91,68,EH(SC-D),CS(NY-D),11204,14858,5
91,69,EH(SC-D),JS(AL-R),11204,49700,0
91,70,EH(SC-D),RS(AL-R),11204,94659,0
91,71,EH(SC-D),GS(OR-R),11204,49705,0
91,72,EH(SC-D),OS(ME-R),11204,14661,5
91,73,EH(SC-D),DS(MI-D),11204,29732,0
91,74,EH(SC-D),TS(AK-R),11204,12109,20
91,75,EH(SC-D),JS(NH-R),11204,29740,0
91,76,EH(SC-D),JT(MO-R),11204,29369,0
91,77,EH(SC-D),CT(WY-R),11204,15633,0
91,78,EH(SC-D),JW(VA-R),11204,14712,0
91,79,EH(SC-D),RW(OR-D),11204,14871,0
91,80,EH(SC-D),RB(UT-R),11204,49307,0
91,81,EH(SC-D),BC(CO-R),11204,95407,0
91,82,EH(SC-D),LC(ID-R),11204,14809,0
91,83,EH(SC-D),JG(NH-R),11204,14826,5
91,84,EH(SC-D),RL(IN-R),11204,14506,0
91,85,EH(SC-D),AS(PA-R),11204,14910,0
91,86,EH(SC-D),GV(OH-R),11204,49903,0
91,87,EH(SC-D),MB(MT-D),11204,14203,0
91,88,EH(SC-D),JB(LA-D),11204,13056,25
91,89,EH(SC-D),CD(CT-D),11204,14213,7
91,90,EH(SC-D),BG(FL-D),11204,15503,2
91,92,EH(SC-D),JK(MA-D),11204,14920,17
91,93,EH(SC-D),PL(VT-D),11204,14307,5
91,94,EH(SC-D),JR(WV-D),11204,14922,10
91,95,EH(SC-D),BF(TN-R),11204,49502,0
91,96,EH(SC-D),MM(KY-R),11204,14921,0
91,97,EH(SC-D),TD(SD-D),11204,14617,0
91,98,EH(SC-D),HR(NV-D),11204,15054,0
91,99,EH(SC-D),DI(HI-D),11204,4812,8
91,100,EH(SC-D),JR(RI-D),11204,29142,5
92,1,JK(MA-D),DA(HI-D),14920,14400,5
92,2,JK(MA-D),LA(TN-R),14920,40304,0
92,3,JK(MA-D),AA(CO-R),14920,29108,0
92,4,JK(MA-D),GA(VA-R),14920,29148,0
92,5,JK(MA-D),EB(IN-D),14920,49901,5
92,6,JK(MA-D),JB(DE-D),14920,14101,0
92,7,JK(MA-D),JB(NM-D),14920,14912,5
92,8,JK(MA-D),CB(MO-R),14920,15501,0
92,9,JK(MA-D),BB(CA-D),14920,15011,5
92,10,JK(MA-D),SB(KS-R),14920,29523,0
92,11,JK(MA-D),JB(KY-R),14920,15406,0
92,12,JK(MA-D),CB(MT-R),14920,15701,0
92,13,JK(MA-D),RB(WV-D),14920,1366,0
92,14,JK(MA-D),MC(WA-D),14920,39310,10
92,15,JK(MA-D),TC(DE-D),14920,15015,0
92,16,JK(MA-D),LC(RI-R),14920,49905,0
92,17,JK(MA-D),SC(GA-R),14920,29512,0
92,18,JK(MA-D),HC(NY-D),14920,40105,0
92,19,JK(MA-D),TC(MS-R),14920,14009,0
92,20,JK(MA-D),NC(MN-R),14920,40302,0
92,21,JK(MA-D),SC(ME-R),14920,49703,0
92,22,JK(MA-D),KC(ND-D),14920,15502,0
92,23,JK(MA-D),JC(TX-R),14920,40305,0
92,24,JK(MA-D),JC(NJ-D),14920,40104,0
92,25,JK(MA-D),MC(ID-R),14920,29345,0
92,26,JK(MA-D),MD(MN-D),14920,40101,5
92,27,JK(MA-D),MD(OH-R),14920,15020,0
92,28,JK(MA-D),ED(NC-R),14920,40303,0
92,29,JK(MA-D),PD(NM-R),14920,14103,0
92,30,JK(MA-D),BD(ND-D),14920,14812,0
92,31,JK(MA-D),RD(IL-D),14920,15021,5
92,32,JK(MA-D),JE(NC-D),14920,49902,5
92,33,JK(MA-D),JE(NV-R),14920,29537,0
92,34,JK(MA-D),ME(WY-R),14920,49706,0
92,35,JK(MA-D),RF(WI-D),14920,49309,5
92,36,JK(MA-D),DF(CA-D),14920,49300,0
92,37,JK(MA-D),PF(IL-R),14920,49900,0
92,38,JK(MA-D),LG(SC-R),14920,29566,0
92,39,JK(MA-D),CG(IA-R),14920,14226,5
92,40,JK(MA-D),CH(NE-R),14920,49704,5
92,41,JK(MA-D),TH(IA-D),14920,14230,10
92,42,JK(MA-D),OH(UT-R),14920,14503,5
92,43,JK(MA-D),KH(TX-R),14920,49306,0
92,44,JK(MA-D),JI(OK-R),14920,15424,0
92,45,JK(MA-D),JJ(VT-I),14920,94240,10
92,46,JK(MA-D),TJ(SD-D),14920,15425,5
92,47,JK(MA-D),EK(MA-D),14920,10808,25
92,48,JK(MA-D),HK(WI-D),14920,15703,0
92,49,JK(MA-D),JK(AZ-R),14920,15429,0
92,50,JK(MA-D),ML(LA-D),14920,49702,10
92,51,JK(MA-D),FL(NJ-D),14920,14914,0
92,52,JK(MA-D),CL(MI-D),14920,14709,5
92,53,JK(MA-D),JL(CT-D),14920,15704,10
92,54,JK(MA-D),BL(AR-D),14920,29305,0
92,55,JK(MA-D),TL(MS-R),14920,14031,0
92,56,JK(MA-D),JM(AZ-R),14920,15039,0
92,57,JK(MA-D),BM(MD-D),14920,14440,10
92,58,JK(MA-D),ZM(GA-D),14920,49904,0
92,59,JK(MA-D),LM(AK-R),14920,40300,0
92,60,JK(MA-D),PM(WA-D),14920,49308,0
92,61,JK(MA-D),BN(FL-D),14920,14651,0
92,62,JK(MA-D),EN(NE-D),14920,40103,5
92,63,JK(MA-D),DN(OK-R),14920,14908,0
92,64,JK(MA-D),MP(AR-D),14920,40301,10
92,65,JK(MA-D),PR(KS-R),14920,14852,0
92,66,JK(MA-D),RS(PA-R),14920,29141,0
92,67,JK(MA-D),PS(MD-D),14920,13039,5
92,68,JK(MA-D),CS(NY-D),14920,14858,0
92,69,JK(MA-D),JS(AL-R),14920,49700,0
92,70,JK(MA-D),RS(AL-R),14920,94659,0
92,71,JK(MA-D),GS(OR-R),14920,49705,0
92,72,JK(MA-D),OS(ME-R),14920,14661,0
92,73,JK(MA-D),DS(MI-D),14920,29732,5
92,74,JK(MA-D),TS(AK-R),14920,12109,0
92,75,JK(MA-D),JS(NH-R),14920,29740,5
92,76,JK(MA-D),JT(MO-R),14920,29369,0
92,77,JK(MA-D),CT(WY-R),14920,15633,0
92,78,JK(MA-D),JW(VA-R),14920,14712,0
92,79,JK(MA-D),RW(OR-D),14920,14871,0
92,80,JK(MA-D),RB(UT-R),14920,49307,0
92,81,JK(MA-D),BC(CO-R),14920,95407,0
92,82,JK(MA-D),LC(ID-R),14920,14809,0
92,83,JK(MA-D),JG(NH-R),14920,14826,5
92,84,JK(MA-D),RL(IN-R),14920,14506,0
92,85,JK(MA-D),AS(PA-R),14920,14910,0
92,86,JK(MA-D),GV(OH-R),14920,49903,0
92,87,JK(MA-D),MB(MT-D),14920,14203,0
92,88,JK(MA-D),JB(LA-D),14920,13056,0
92,89,JK(MA-D),CD(CT-D),14920,14213,0
92,90,JK(MA-D),BG(FL-D),14920,15503,0
92,91,JK(MA-D),EH(SC-D),14920,11204,0
92,93,JK(MA-D),PL(VT-D),14920,14307,5
